The copyright to the intellectual property of this file is held by www.climatedata.info
Title,Sunspot numbers - composite,"Sun spot, radio flux and TSI composite",,,
Source,,http://www.ngdc.noaa.gov/stp/SOLAR/ftpsunspotnumber.html#hoyt,,,
Reference,,"Hoyt, D. V., and K. H. Schatten, 1997. Group Sunspot Numbers: A New Solar Activity Reconstruction. Solar Physics",,,
Source,,ftp://ftp.ngdc.noaa.gov/STP/SOLAR_DATA/COSMIC_RAYS,,,
Source,,http://www.acrim.com/RESULTS/Composite/composite_acrim_hdr_1108.txt,,,
,,Sun spots,,Radio flux,Solar irradiance
1771.458333,110.6,119.5,136.4371923
1771.541667,66.6,67.7,82.15838161
1771.625,63.8,58.5,78.70427548
1771.708333,88.8,101.4,109.5445088
1771.791667,68.2,90,84.13215655
1771.875,88.9,99.7,109.6678698
1771.958333,124.7,95.7,153.8310839
1772.041667,90.9,100.9,112.1350884
1772.125,86.8,90.8,107.0772902
1772.208333,44.3,31.1,54.64889348
1772.291667,85.8,92.2,105.8436808
1772.375,42.3,38,52.18167481
1772.458333,58.7,57,72.41286788
1772.541667,62.6,77.3,77.22394428
1772.625,61.2,56.2,75.49689121
1772.708333,47.1,50.5,58.10299961
1772.791667,57.8,78.6,71.30261948
1772.875,71.8,61.3,88.57315015
1772.958333,84.7,64,104.4867106
1773.041667,48.5,54.6,59.83005268
1773.125,27.1,29,33.43081294
1773.208333,47.5,51.2,58.59644334
1773.291667,27.8,32.9,34.29433947
1773.375,42.6,41.1,52.55175761
1773.458333,28.8,28.4,35.52794881
1773.541667,16.6,27.7,20.47791494
1773.625,12.9,12.7,15.9135604
1773.708333,25.5,29.3,31.45703801
1773.791667,25.1,26.3,30.96359427
1773.875,44.4,40.9,54.77225441
1773.958333,42,43.2,51.81159201
1774.041667,41.5,46.8,51.19478734
1774.125,53.2,65.4,65.62801654
1774.208333,44,55.7,54.27881068
1774.291667,45.3,43.8,55.88250281
1774.375,34.3,51.3,42.31280014
1774.458333,26.4,28.5,32.56728641
1774.541667,15.5,17.5,19.12094467
1774.625,5.9,6.6,7.278295068
1774.708333,9.7,7.9,11.96601054
1774.791667,11.8,14,14.55659014
1774.875,11,17.7,13.56970267
1774.958333,11,12.2,13.56970267
1775.041667,0.9,4.4,1.1102484
1775.125,0,0,0
1775.208333,11,11.6,13.56970267
1775.291667,9.4,11.2,11.59592774
1775.375,3.8,3.9,4.687715467
1775.458333,11.8,12.3,14.55659014
1775.541667,0.7,1,0.863526533
1775.625,5.5,7.9,6.784851334
1775.708333,3.5,3.2,4.317632667
1775.791667,2.7,5.6,3.330745201
1775.875,10.7,15.1,13.19961987
1775.958333,7.5,7.9,9.252070002
1776.041667,19.7,21.7,24.30210387
1776.125,6,11.6,7.401656001
1776.208333,6.1,6.3,7.525016935
1776.291667,14.6,21.8,18.01069627
1776.375,9.7,11.2,11.96601054
1776.458333,16.3,19,20.10783214
1776.541667,0.6,1,0.7401656
1776.625,9.5,24.2,11.71928867
1776.708333,17.2,16,21.21808054
1776.791667,20.7,30,25.5357132
1776.875,21,35,25.905796
1776.958333,27.1,40,33.43081294
1777.041667,34.3,45,42.31280014
1777.125,15.1,36.5,18.62750094
1777.208333,18.8,39,23.19185547
1777.291667,38.8,95.5,47.86404214
1777.375,66,80.3,81.41821601
1777.458333,36.4,80.7,44.90337974
1777.541667,17.6,95,21.71152427
1777.625,27.2,112,33.55417387
1777.708333,36.4,116.2,44.90337974
1777.791667,53.3,106.5,65.75137748
1777.875,51.4,146,63.40751974
1777.958333,64.5,157.3,79.56780201
1778.041667,144,177.3,177.639744
1778.125,60,109.3,74.01656001
1778.208333,64,134,78.95099735
1778.291667,96,145,118.426496
1778.375,65.5,238.9,80.80141135
1778.458333,44.8,171.6,55.26569814
1778.541667,34,153,41.94271734
1778.625,32.9,140,40.58574707
1778.708333,104,171.7,128.2953707
1778.791667,96,156.3,118.426496
1778.875,63,150.3,77.71738801
1778.958333,60,105,74.01656001
1779.041667,69.6,114.7,85.85920961
1779.125,97.8,165.7,120.6469928
1779.208333,72,118,88.81987201
1779.291667,,145,
1779.375,,140,
1779.458333,72,113.7,88.81987201
1779.541667,120,143,148.03312
1779.625,46.7,112,57.60955588
1779.708333,72,111,88.81987201
1779.791667,96,124,118.426496
1779.875,,114,
1779.958333,,110,
1780.041667,48,70,59.21324801
1780.125,63.3,98,78.08747081
1780.208333,,98,
1780.291667,,95,
1780.375,96,107.2,118.426496
1780.458333,15,88,18.50414
1780.541667,,86,
1780.625,72,86,88.81987201
1780.708333,76.8,93.7,94.74119682
1780.791667,45,77,55.51242001
1780.875,24,60,29.606624
1780.958333,,58.7,
1781.041667,69,98.7,85.11904401
1781.125,,74.7,
1781.208333,36,53,44.40993601
